oligos_id,total_per_sample
FMT.0168J..pool790,114418
FMT.0168K..pool1022,647714
FMT.0169A..pool701,292782
FMT.0169B..pool738,44732
FMT.0169C..pool738,48406
FMT.0169D..pool738,58342
FMT.0169E..pool738,50782
FMT.0169F..pool738,33462
FMT.0169G..pool738,40768
FMT.0169H..pool739,40152
FMT.0169I..pool739,45544
FMT.0169J..pool739,32462
FMT.0169K..pool739,47240
FMT.0169L..pool739,42666
FMT.0169M..pool739,36562
FMT.0169O..pool739,58536
FMT.0169P..pool739,48128
FMT.0171A..pool709,174976
FMT.0171B..pool739,41396
FMT.0171C..pool739,70604
FMT.0171D..pool739,57150
FMT.0171F..pool739,65440
FMT.0171G..pool739,30620
FMT.0171H..pool739,52348
FMT.0171I..pool739,43234
FMT.0171J..pool739,34126
FMT.0171L..pool739,37180
FMT.0171M..pool739,29716
FMT.0171N..pool739,35346
FMT.0171P..pool725,22014
FMT.0171Q..pool739,39664
FMT.0171R..pool739,19508
FMT.0171S..pool739,40550
FMT.0172A..pool709,170420
FMT.0172B..pool761,182508
FMT.0172C..pool761,166942
FMT.0172D..pool761,174470
FMT.0172E..pool761,76102
FMT.0172F..pool761,69572
FMT.0172G..pool761,58154
FMT.0172H..pool761,69252
FMT.0172I..pool761,84012
FMT.0172J..pool761,55946
FMT.0172K..pool761,62944
FMT.0172L..pool761,94314
FMT.0172M..pool761,72766
FMT.0173B..pool789,263734
FMT.0173C..pool789,116578
FMT.0173D..pool789,113372
FMT.0173E..pool789,154628
FMT.0173F..pool789,58832
FMT.0173G..pool789,81572
FMT.0173H..pool789,51402
FMT.0173I..pool789,67608
FMT.0173J..pool789,63878
FMT.0173K..pool789,75772
FMT.0173L..pool789,57738
FMT.0173M..pool759,29754
FMT.0173N..pool789,71390
FMT.0174A..pool714,210410
FMT.0174B..pool739,42998
FMT.0174C..pool739,55308
FMT.0174D..pool739,45690
FMT.0174E..pool739,50232
FMT.0174F..pool739,33550
FMT.0174G..pool739,43030
FMT.0174H..pool739,42488
FMT.0174I..pool739,50486
FMT.0174J..pool780,232872
FMT.0175A..pool714,617122
FMT.0175B..pool739,60710
FMT.0175C..pool739,64382
FMT.0175D..pool739,68992
FMT.0175E..pool739,50712
FMT.0175F..pool739,53076
FMT.0175G..pool739,40610
FMT.0175H..pool739,46468
FMT.0175J..pool739,44124
FMT.0175K..pool739,43564
FMT.0175L..pool725,17612
FMT.0175M..pool739,63256
FMT.0175N..pool739,62760
FMT.0176A..pool735,45282
FMT.0176B..pool756,86370
FMT.0176D..pool756,62612
FMT.0176E..pool756,19100
FMT.0176F..pool756,36122
FMT.0176G..pool756,26102
FMT.0176H..pool756,36794
FMT.0176I..pool756,40424
FMT.0176J..pool756,24056
FMT.0176K..pool756,43942
FMT.0176L..pool756,34396
FMT.0176M..pool756,33136
FMT.0176N..pool756,31462
FMT.0176O..pool742,38314
FMT.0176P..pool757,32824
FMT.0176Q..pool757,22192
FMT.0177A..pool764,267522
FMT.0177B..pool791,34600
FMT.0177C..pool791,650830
FMT.0177D..pool791,90216
FMT.0177E..pool791,24732
FMT.0177J..pool791,190878
FMT.0177K..pool791,169812
FMT.0177L..pool803,138008
FMT.0177M..pool803,149420
FMT.0177N..pool803,87828
FMT.0177O..pool848,125906
FMT.0177P..pool848,224362
FMT.0177R..pool848,171324
FMT.0177S..pool848,314846
FMT.0178B..pool765,54022
FMT.0178C..pool765,76982
FMT.0178D..pool765,115280
FMT.0178E..pool765,119654
FMT.0178F..pool765,60188
FMT.0178G..pool765,133348
FMT.0178H..pool782,39014
FMT.0178I..pool782,51752
FMT.0178J..pool782,66934
FMT.0178K..pool782,51420
FMT.0178L..pool782,42316
FMT.0178M..pool782,45012
FMT.0178N..pool782,50624
FMT.0178O..pool782,51110
FMT.0178P..pool782,51400
FMT.0178Q..pool782,47072
FMT.0178R..pool768,63390
FMT.0178S..pool782,55034
FMT.0178T..pool782,45446
FMT.0178U..pool782,43074
FMT.0178V..pool782,17746
FMT.0178W..pool782,28614
FMT.0179A..pool730,70784
FMT.0179B..pool739,63708
FMT.0179C..pool739,60692
FMT.0179D..pool739,62132
FMT.0179E..pool739,65696
FMT.0179F..pool739,49178
FMT.0179G..pool739,45654
FMT.0179H..pool739,30930
FMT.0179I..pool744,31898
FMT.0179J..pool744,54700
FMT.0179K..pool744,24264
FMT.0179L..pool742,49642
FMT.0180A..pool730,49942
FMT.0180B..pool739,35566
FMT.0180C..pool739,56322
FMT.0180D..pool739,50842
FMT.0180E..pool739,50792
FMT.0180F..pool740,62024
FMT.0180G..pool740,41728
FMT.0180H..pool742,68174
FMT.0180I..pool742,46230
FMT.0180J..pool744,41912
FMT.0180K..pool744,25610
FMT.0180L..pool744,42872
FMT.0180M..pool765,107792
FMT.0180N..pool779,96426
FMT.0181A..pool742,67710
FMT.0181AA..pool896,160634
FMT.0181B..pool757,53226
FMT.0181BB..pool896,251608
FMT.0181C..pool757,54574
FMT.0181CC..pool1022,430264
FMT.0181D..pool757,40082
FMT.0181E..pool757,42576
FMT.0181F..pool757,12594
FMT.0181G..pool757,22472
FMT.0181H..pool757,30240
FMT.0181I..pool1047,578034
FMT.0181J..pool757,22522
FMT.0181K..pool757,35878
FMT.0181L..pool754,143090
FMT.0181M..pool782,55012
FMT.0181N..pool782,39024
FMT.0181O..pool782,79632
FMT.0181P..pool782,70248
FMT.0181Q..pool782,32446
FMT.0181R..pool782,39684
FMT.0181S..pool803,100622
FMT.0181T..pool803,142278
FMT.0181U..pool828,152538
FMT.0181V..pool896,202826
FMT.0181W..pool896,56896
FMT.0181X..pool896,92822
FMT.0181Y..pool896,185708
FMT.0181Z..pool896,208456
FMT.0182A..pool725,44692
FMT.0182B..pool761,142736
FMT.0182C..pool761,151172
FMT.0182D..pool761,144126
FMT.0182E..pool761,71400
FMT.0182F..pool761,56066
FMT.0182G..pool761,120410
FMT.0182H..pool761,93258
FMT.0182I..pool735,59800
FMT.0183B..pool757,25610
FMT.0183C..pool757,23996
FMT.0183D..pool757,24718
FMT.0183E..pool757,28664
FMT.0183F..pool757,42612
FMT.0183G..pool757,33816
FMT.0183H..pool762,105264
FMT.0183J..pool744,28522
FMT.0183K..pool757,30484
FMT.0183M..pool782,51134
FMT.0183N..pool782,17220
FMT.0184A..pool730,164468
FMT.0185B..pool787,277038
FMT.0185C..pool787,214930
FMT.0185D..pool787,214436
FMT.0185E..pool787,186828
FMT.0185F..pool787,131780
FMT.0185G..pool787,121442
FMT.0185H..pool787,276822
FMT.0185I..pool787,102994
FMT.0185J..pool787,219314
FMT.0185K..pool787,84682
FMT.0185L..pool787,184326
FMT.0185M..pool787,124488
FMT.0185N..pool787,170062
FMT.0185O..pool787,172956
FMT.0185P..pool787,61826
FMT.0185Q..pool787,108336
FMT.0185R..pool787,129154
FMT.0185S..pool787,140558
FMT.0185T..pool787,55740
FMT.0185U..pool787,128970
FMT.0185V..pool768,74458
FMT.0185W..pool787,93626
FMT.0185X..pool787,105574
FMT.0185Y..pool788,313284
FMT.0186A..pool735,63584
FMT.0186B..pool744,38522
FMT.0186C..pool744,45896
FMT.0186D..pool744,52550
FMT.0186E..pool744,30068
FMT.0186F..pool744,36302
FMT.0186G..pool757,19100
FMT.0186H..pool757,25944
FMT.0186I..pool757,20700
FMT.0186J..pool757,18352
FMT.0186K..pool757,8582
FMT.0186L..pool757,29250
FMT.0186M..pool757,25670
FMT.0186N..pool754,74604
FMT.0186O..pool757,22280
FMT.0186P..pool789,155406
FMT.0186Q..pool789,82934
FMT.0187A..pool735,55968
FMT.0187B..pool744,46326
FMT.0187C..pool744,45658
FMT.0187D..pool744,25114
FMT.0187E..pool744,40356
FMT.0187F..pool744,37376
FMT.0187G..pool744,32378
FMT.0187H..pool744,32562
FMT.0187I..pool744,35262
FMT.0187K..pool744,28738
FMT.0187L..pool744,34808
FMT.0187M..pool757,42442
FMT.0187O..pool757,24560
FMT.0187P..pool757,44152
FMT.0187Q..pool744,59374
FMT.0187R..pool779,46422
FMT.0188C..pool771,179402
FMT.0189A..pool744,24748
FMT.0189B..pool742,84070
FMT.0189C..pool757,32964
FMT.0189D..pool757,41472
FMT.0189E..pool757,17390
FMT.0189F..pool757,30914
FMT.0189G..pool757,23860
FMT.0189H..pool757,30646
FMT.0189I..pool757,31596
FMT.0189J..pool757,12516
FMT.0189K..pool757,20942
FMT.0189L..pool790,87308
FMT.0189M..pool790,78568
FMT.0189N..pool790,127566
FMT.0189O..pool790,77230
FMT.0189P..pool790,81178
FMT.0189S..pool790,72220
FMT.0189T..pool790,107072
FMT.0189U..pool790,127198
FMT.0189V..pool790,39688
FMT.0189W..pool790,97536
FMT.0189X..pool790,85012
FMT.0190A..pool740,49078
FMT.0190B..pool740,60482
FMT.0190C..pool744,41616
FMT.0191A..pool742,102286
FMT.0191B..pool744,56950
FMT.0191C..pool757,42802
FMT.0191D..pool757,31806
FMT.0191E..pool757,28542
FMT.0191F..pool757,32338
FMT.0191G..pool757,15608
FMT.0191H..pool757,24276
FMT.0191I..pool757,24930
FMT.0191J..pool757,23128
FMT.0191K..pool759,28368
FMT.0191L..pool787,85198
FMT.0192A..pool742,46274
FMT.0192B..pool758,61572
FMT.0192C..pool758,81864
FMT.0192D..pool758,51466
FMT.0192E..pool758,50076
FMT.0192F..pool758,37834
FMT.0192G..pool758,26608
FMT.0192H..pool758,34670
FMT.0192I..pool758,51464
FMT.0192J..pool758,37292
FMT.0192K..pool758,40994
FMT.0192L..pool758,19156
FMT.0192M..pool758,50448
FMT.0192N..pool758,42224
FMT.0192O..pool744,34922
FMT.0192P..pool758,41214
FMT.0192Q..pool758,50452
FMT.0192R..pool758,48308
FMT.0192S..pool758,40012
FMT.0192T..pool758,57392
FMT.0192U..pool803,49962
FMT.0193A..pool742,44872
FMT.0193B..pool744,39342
FMT.0193C..pool758,37022
FMT.0193D..pool758,53336
FMT.0193E..pool758,18542
FMT.0193F..pool758,33940
FMT.0194A..pool742,114078
FMT.0194B..pool758,46636
FMT.0194C..pool758,48138
FMT.0194D..pool758,55662
FMT.0194E..pool758,27308
FMT.0194F..pool758,40750
FMT.0194G..pool779,38366
FMT.0194H..pool779,56454
FMT.0194I..pool779,62544
FMT.0194J..pool779,11190
FMT.0194K..pool779,30146
FMT.0194L..pool779,27852
FMT.0194N..pool779,13186
FMT.0194O..pool779,6236
FMT.0194P..pool779,28832
FMT.0194Q..pool779,31480
FMT.0194R..pool779,39452
FMT.0195A..pool742,53518
FMT.0195B..pool758,48622
FMT.0195C..pool758,38984
FMT.0195D..pool790,126164
FMT.0195E..pool790,54890
FMT.0195F..pool790,92516
FMT.0195G..pool790,143648
FMT.0195H..pool790,117616
FMT.0195I..pool759,43080
FMT.0196A..pool742,64420
FMT.0196B..pool758,42670
FMT.0196C..pool758,43764
FMT.0196D..pool758,40394
FMT.0196E..pool758,57624
FMT.0196F..pool758,39826
FMT.0196G..pool758,32840
FMT.0196H..pool758,33736
FMT.0196I..pool758,22178
FMT.0196J..pool758,21214
FMT.0196K..pool759,15656
FMT.0196L..pool791,149068
FMT.0196M..pool791,170744
FMT.0196N..pool791,161018
FMT.0196O..pool791,204848
FMT.0196P..pool791,123486
FMT.0196Q..pool791,98704
FMT.0196R..pool791,237098
FMT.0196S..pool791,132358
FMT.0196T..pool791,255036
FMT.0196U..pool803,143890
FMT.0196V..pool803,135818
FMT.0196W..pool803,107130
FMT.0196X..pool803,124508
FMT.0197A..pool764,166774
FMT.0197B..pool788,553984
FMT.0197C..pool788,531374
FMT.0197D..pool788,572388
FMT.0197E..pool788,207546
FMT.0197F..pool788,323444
FMT.0197G..pool788,347922
FMT.0197H..pool788,335690
FMT.0197I..pool788,227572
FMT.0197J..pool768,95144
FMT.0197K..pool788,334706
FMT.0197L..pool768,52096
FMT.0197M..pool788,368854
FMT.0197N..pool788,444934
FMT.0197O..pool788,433924
FMT.0197P..pool788,501868
FMT.0197Q..pool788,245500
FMT.0197R..pool788,250292
FMT.0197S..pool788,225968
FMT.0197T..pool788,281166
FMT.0197U..pool788,366914
FMT.0198A..pool791,255332
FMT.0198B..pool791,160708
FMT.0198C..pool791,33074
FMT.0198D..pool791,73406
FMT.0198G..pool791,172680
FMT.0198H..pool791,52196
FMT.0198I..pool791,89668
FMT.0198J..pool791,227862
FMT.0199A..pool754,94750
FMT.0199B..pool779,43240
FMT.0199C..pool759,33910
FMT.0200A..pool742,73598
FMT.0200B..pool758,43880
FMT.0200C..pool758,45632
FMT.0200D..pool758,44490
FMT.0200E..pool758,25068
FMT.0200F..pool758,27970
FMT.0200G..pool758,36498
FMT.0200H..pool758,43870
FMT.0200I..pool754,103616
FMT.0200J..pool765,103886
FMT.0200K..pool765,122664
FMT.0200L..pool765,144434
FMT.0200M..pool765,183388
FMT.0200N..pool765,81940
FMT.0200O..pool765,73234
FMT.0200P..pool788,216918
FMT.0200Q..pool788,257026
FMT.0200R..pool788,145742
FMT.0200S..pool788,182418
FMT.0201A..pool744,77670
FMT.0201B..pool793,117210
FMT.0201C..pool759,56566
FMT.0201D..pool793,60398
FMT.0201E..pool793,207812
FMT.0201F..pool793,163892
FMT.0201G..pool926,105964
FMT.0201H..pool926,304546
FMT.0201I..pool926,130186
FMT.0202A..pool744,51472
FMT.0202B..pool758,54240
FMT.0202C..pool758,57878
FMT.0202D..pool758,47674
FMT.0202E..pool758,46870
FMT.0202F..pool759,26288
FMT.0202G..pool765,72830
FMT.0202H..pool790,181984
FMT.0203A..pool744,74432
FMT.0203B..pool758,36694
FMT.0203C..pool758,42220
FMT.0203D..pool791,34540
FMT.0203E..pool791,134006
FMT.0203F..pool791,154408
FMT.0203G..pool791,109810
FMT.0203H..pool791,242922
FMT.0204A..pool744,75118
FMT.0204B..pool758,32758
FMT.0204C..pool758,35228
FMT.0204D..pool758,64750
FMT.0204E..pool758,42012
FMT.0204F..pool758,49044
FMT.0204G..pool793,168728
FMT.0204H..pool793,179442
FMT.0204I..pool793,168774
FMT.0204J..pool793,177278
FMT.0204K..pool793,119630
FMT.0204L..pool793,90610
FMT.0204M..pool793,97644
FMT.0204N..pool759,41980
FMT.0205A..pool754,142356
FMT.0205B..pool780,63186
FMT.0205C..pool780,294224
FMT.0205D..pool780,260942
FMT.0205E..pool780,243648
FMT.0205F..pool780,210138
FMT.0205G..pool780,154290
FMT.0205H..pool780,111394
FMT.0205I..pool780,240696
FMT.0205J..pool780,76112
FMT.0205K..pool764,147724
FMT.0206B..pool791,90398
FMT.0206C..pool791,256524
FMT.0206E..pool791,286226
FMT.0206F..pool791,66320
FMT.0206G..pool791,230434
FMT.0206H..pool792,174884
FMT.0206I..pool792,70376
FMT.0206J..pool792,126976
FMT.0206K..pool792,159530
FMT.0206L..pool764,94552
FMT.0206M..pool792,121902
FMT.0206N..pool792,139644
FMT.0206O..pool792,69766
FMT.0206P..pool792,136200
FMT.0206Q..pool792,117498
FMT.0206R..pool803,94698
FMT.0207A..pool754,151830
FMT.0207B..pool792,211702
FMT.0207C..pool792,200920
FMT.0207D..pool792,166964
FMT.0207E..pool792,65456
FMT.0207F..pool792,170674
FMT.0207G..pool792,206470
FMT.0207H..pool792,132068
FMT.0207I..pool792,120260
FMT.0207J..pool792,141586
FMT.0207K..pool764,58024
FMT.0207L..pool792,70254
FMT.0207M..pool792,96198
FMT.0208A..pool765,120238
FMT.0208AA..pool803,179680
FMT.0208B..pool765,136076
FMT.0208BB..pool803,43524
FMT.0208C..pool765,63144
FMT.0208CC..pool803,125706
FMT.0208D..pool765,63582
FMT.0208DD..pool803,73946
FMT.0208E..pool765,97728
FMT.0208EE..pool803,109444
FMT.0208F..pool765,89144
FMT.0208G..pool765,115590
FMT.0208H..pool765,86616
FMT.0208I..pool765,120302
FMT.0208J..pool765,93056
FMT.0208K..pool765,85552
FMT.0208L..pool765,62136
FMT.0208M..pool765,39958
FMT.0208N..pool765,87312
FMT.0208O..pool765,49708
FMT.0208P..pool765,128942
FMT.0208Q..pool788,450028
FMT.0208R..pool788,407858
FMT.0208S..pool788,366148
FMT.0208T..pool788,152342
FMT.0208U..pool788,165546
FMT.0208V..pool788,362268
FMT.0208W..pool788,158966
FMT.0208X..pool788,245316
FMT.0208Y..pool788,145176
FMT.0208Z..pool788,349168
FMT.0210A..pool793,144168
FMT.0210B..pool793,58454
FMT.0211A..pool759,82060
FMT.0211B..pool799,200622
FMT.0211C..pool799,144352
FMT.0211D..pool799,133146
FMT.0211E..pool799,72712
FMT.0211F..pool799,1704
FMT.0211G..pool799,45016
FMT.0211K..pool799,30952
FMT.0211O..pool799,83502
FMT.0212A..pool759,74804
FMT.0212B..pool765,67934
FMT.0212C..pool793,130220
FMT.0212D..pool764,84838
FMT.0212E..pool793,91968
FMT.0212F..pool793,180258
FMT.0212G..pool793,111132
FMT.0212H..pool803,165716
FMT.0212I..pool793,187764
FMT.0212J..pool803,45278
FMT.0212K..pool803,142776
FMT.0212L..pool803,150216
FMT.0212M..pool926,308698
FMT.0212N..pool926,317648
FMT.0212O..pool926,277690
FMT.0214A..pool764,74664
FMT.0214B..pool780,75666
FMT.0214C..pool780,223886
FMT.0214D..pool780,169382
FMT.0214E..pool768,72048
FMT.0214F..pool780,136102
FMT.0214H..pool1022,594256
FMT.0215A..pool779,18320
FMT.0215B..pool779,62764
FMT.0215C..pool779,27442
FMT.0215D..pool779,46550
FMT.0215E..pool780,178394
FMT.0215G..pool780,124054
FMT.0215H..pool780,155716
FMT.0215I..pool780,139578
FMT.0215J..pool780,225040
FMT.0215K,39898
FMT.0216A..pool768,108954
FMT.0216B..pool782,48596
FMT.0216C..pool782,51998
FMT.0216D..pool782,54340
FMT.0216E..pool782,69708
FMT.0216F..pool782,64476
FMT.0216G..pool782,73044
FMT.0216H..pool804,69256
FMT.0216I..pool804,86344
FMT.0217A..pool768,116552
FMT.0217B..pool779,111952
FMT.0217C..pool779,115000
FMT.0217D..pool779,107160
FMT.0217E..pool779,46246
FMT.0217F..pool779,38528
FMT.0217G..pool779,68238
FMT.0217H..pool779,27588
FMT.0217I..pool774,48864
FMT.0217J..pool779,51708
FMT.0217K..pool779,23860
FMT.0217L..pool804,179980
FMT.0218A..pool869,52602
FMT.0218B..pool869,77656
FMT.0218C..pool869,52970
FMT.0218D..pool869,8686
FMT.0218E..pool869,139710
FMT.0218F..pool869,70342
FMT.0219A..pool768,104622
FMT.0219B..pool804,28488
FMT.0219C..pool790,111266
FMT.0219D..pool790,156782
FMT.0219E..pool790,88946
FMT.0219F..pool790,111882
FMT.0219G..pool790,27524
FMT.0219H..pool790,131934
FMT.0219I..pool771,147178
FMT.0219J..pool790,109550
FMT.0220A..pool768,102602
FMT.0220B..pool793,184518
FMT.0220C..pool793,161386
FMT.0220D..pool793,193768
FMT.0220E..pool774,65908
FMT.0221B..pool779,63494
FMT.0221C..pool779,57192
FMT.0221D..pool779,57704
FMT.0221E..pool779,13984
FMT.0221F..pool772,252580
FMT.0221G..pool779,76604
FMT.0222A..pool768,97702
FMT.0222B..pool778,81150
FMT.0222C..pool778,89954
FMT.0222D..pool778,53706
FMT.0222E..pool778,54714
FMT.0222F..pool778,35584
FMT.0222H..pool778,60120
FMT.0222K..pool778,17176
FMT.0222L..pool778,47148
FMT.0222R..pool778,30038
FMT.0222S..pool778,104914
FMT.0222T..pool778,106350
FMT.0222U..pool804,99146
FMT.0223A..pool772,341382
FMT.0223B..pool779,68348
FMT.0223C..pool779,97052
FMT.0223D..pool774,54696
FMT.0223E..pool848,61030
FMT.0223F..pool848,168154
FMT.0223G..pool848,199440
FMT.0223H..pool848,165280
FMT.0224B..pool797,170254
FMT.0224C..pool797,169636
FMT.0224D..pool797,289646
FMT.0224E..pool797,83826
FMT.0224F..pool797,37628
FMT.0224G..pool797,24452
FMT.0224H..pool797,56974
FMT.0224I..pool797,79754
FMT.0224J..pool797,88016
FMT.0224K..pool797,109570
FMT.0224L..pool797,92422
FMT.0224M..pool780,116884
FMT.0224N..pool797,54942
FMT.0225B..pool869,84518
FMT.0225C..pool780,277992
FMT.0225D..pool869,126954
FMT.0225E..pool869,10686
FMT.0225F..pool869,57258
FMT.0225G..pool869,48684
FMT.0226B..pool926,209182
FMT.0226C..pool926,230024
FMT.0226D..pool926,310736
FMT.0226E..pool926,126780
FMT.0227A..pool774,470876
FMT.0227B..pool804,151440
FMT.0227D..pool804,10006
FMT.0227F..pool804,76556
FMT.0227G..pool804,74584
FMT.0227H..pool780,289736
FMT.0227I..pool804,70084
FMT.0227J..pool804,100674
FMT.0228A..pool793,155334
FMT.0228B..pool804,66774
FMT.0228C..pool804,139738
FMT.0228D..pool804,38400
FMT.0228F..pool804,82452
FMT.0228G..pool804,120380
FMT.0228H..pool804,49410
FMT.0228I..pool804,132440
FMT.0228J..pool804,208142
FMT.0229A..pool776,89574
FMT.0229B..pool796,187434
FMT.0229C..pool796,95370
FMT.0229D..pool796,162326
FMT.0229E..pool796,74578
FMT.0229F..pool796,70792
FMT.0229G..pool796,99312
FMT.0229H..pool796,48734
FMT.0229I..pool796,108486
FMT.0229J..pool796,131792
FMT.0229K..pool796,89302
FMT.0229L..pool796,146106
FMT.0229M..pool804,21378
FMT.0229N..pool848,56306
FMT.0229O..pool848,232296
FMT.0229P..pool848,168696
FMT.0229Q..pool848,280366
FMT.0229R..pool848,161292
FMT.0229S..pool848,74472
FMT.0229T..pool1022,785040
FMT.0230A..pool776,42872
FMT.0230B..pool926,321818
FMT.0230C..pool926,230924
FMT.0230D..pool926,198378
FMT.0231A..pool780,326186
FMT.0231C..pool810,62696
FMT.0231D..pool810,101624
FMT.0231F..pool810,141644
FMT.0231G..pool810,170456
FMT.0231H..pool810,69094
FMT.0232A..pool790,188318
FMT.0232B..pool804,43538
FMT.0232C..pool804,99488
FMT.0232E..pool804,70848
FMT.0232F..pool804,101114
FMT.0232G..pool804,135638
FMT.0232H..pool804,15134
FMT.0232I..pool804,42770
FMT.0232J..pool804,54112
FMT.0232K..pool804,8968
FMT.0232L..pool804,3446
FMT.0232M..pool804,25846
FMT.0232N..pool926,285508
FMT.0232O..pool926,379640
FMT.0232Q..pool926,278808
FMT.0233I..pool848,141308
FMT.0233J..pool848,205808
FMT.0233K..pool848,146854
FMT.0233L..pool848,295632
FMT.0234A..pool795,139366
FMT.0236A..pool790,125114
FMT.0236B..pool800,121802
FMT.0236C..pool800,44462
FMT.0236D..pool800,78172
FMT.0236E..pool800,82344
FMT.0236F..pool800,37182
FMT.0236G..pool800,1246
FMT.0236H..pool800,3918
FMT.0236I..pool800,20122
FMT.0236L..pool804,15476
FMT.0236M..pool804,64758
FMT.0236N..pool804,17958
FMT.0236O..pool804,97530
FMT.0236P,45938
FMT.0236Q,165098
FMT.0237A..pool794,13152
FMT.0237B..pool804,98210
FMT.0237C..pool804,155208
FMT.0237D..pool804,84468
FMT.0237E..pool804,159034
FMT.0237F..pool797,138120
FMT.0237G..pool804,137094
FMT.0237H..pool804,102604
FMT.0237I..pool804,19886
FMT.0237J..pool805,228864
FMT.0238A..pool795,138696
FMT.0238B..pool869,51118
FMT.0238C..pool806,149340
FMT.0238D..pool869,120038
FMT.0239A..pool797,139558
FMT.0239B..pool810,88822
FMT.0239C..pool810,165984
FMT.0239D..pool810,178924
FMT.0239E..pool810,150590
FMT.0239F..pool810,237884
FMT.0239G..pool810,100402
FMT.0239H..pool926,141574
FMT.0239I..pool926,239642
FMT.0239J..pool926,204296
FMT.0239K..pool926,262444
FMT.0240A..pool795,148664
FMT.0240B..pool805,109752
FMT.0240C..pool805,42278
FMT.0240D..pool805,111816
FMT.0240E..pool805,169574
FMT.0240G..pool805,122556
FMT.0240H..pool805,187778
FMT.0240K..pool805,233316
FMT.0240L..pool805,156488
FMT.0240M..pool805,16604
FMT.0240N..pool805,68108
FMT.0240O..pool805,195456
FMT.0241A..pool797,149268
FMT.0241B..pool810,149056
FMT.0241C..pool810,126868
FMT.0241D..pool810,150248
FMT.0241E..pool810,299306
FMT.0241F..pool809,125224
FMT.0241G..pool810,535430
FMT.0242A..pool799,155122
FMT.0242B..pool808,76954
FMT.0242C..pool808,79146
FMT.0242D..pool808,240192
FMT.0242E..pool808,25306
FMT.0242F..pool808,50238
FMT.0242G..pool808,13832
FMT.0242H..pool808,49296
FMT.0242I..pool808,66666
FMT.0243A..pool797,99002
FMT.0243B..pool809,266732
FMT.0243C..pool809,80106
FMT.0243D..pool809,14360
FMT.0243H..pool809,337334
FMT.0243I..pool809,107290
FMT.0243J..pool926,300972
FMT.0243K..pool926,132844
FMT.0243L..pool926,297542
FMT.0244A..pool806,219624
FMT.0244B..pool808,37168
FMT.0244C..pool808,39178
FMT.0244D..pool808,65966
FMT.0244E..pool808,53178
FMT.0244F..pool808,49362
FMT.0244G..pool808,105216
FMT.0244H..pool808,51644
FMT.0244I..pool808,153262
FMT.0244J..pool827,266866
FMT.0244K..pool827,142760
FMT.0244L..pool827,220442
FMT.0244M..pool827,78528
FMT.0244N..pool827,36916
FMT.0244O..pool827,129126
FMT.0244P..pool809,122200
FMT.0244Q..pool827,186484
FMT.0244R..pool827,104100
FMT.0245A..pool797,86922
FMT.0245B..pool836,1782
FMT.0245D..pool926,196564
FMT.0245E..pool836,1176
FMT.0245F..pool809,58528
FMT.0245G..pool836,13112
FMT.0245H..pool836,8566
